1.545455	0.993612	0.003544	-0.000000	-0.115745	-3.030408	-0.000000	1.000000	1.000000	NaN	0.078129	0.000279	-0.000000	1.317107	-1.597556	-0.000000	0.003010	-0.000000	-2.464092	-0.000000	-0.055668	-49.010118	-Inf	-6.631719	-173.629602	-0.000000
1.636364	0.952645	0.003821	-0.000000	-0.126435	-3.067837	-0.000000	1.000000	1.000000	NaN	0.065015	0.000261	-0.000000	1.021103	-1.920299	-0.000000	0.003678	-0.000000	-2.403291	-0.000000	-0.421382	-48.356897	-Inf	-7.244210	-175.774121	-0.000000
1.727273	0.896213	0.004227	-0.000000	-0.152967	3.136294	-0.000000	1.000000	1.000000	NaN	0.048142	0.000227	-0.000000	0.709257	-2.284667	-0.000000	0.003948	0.000000	-2.314309	0.000000	-0.951771	-47.478380	-Inf	-8.764392	179.696403	-0.000000
1.818182	0.795568	0.004899	-0.000000	-0.175118	2.986767	-0.000000	1.000000	1.000000	NaN	0.029043	0.000179	-0.000000	0.401793	-2.719508	-0.000000	0.004849	0.000000	-2.377282	0.000000	-1.986458	-46.197431	-Inf	-10.033516	171.129145	-0.000000
1.909091	0.510832	0.006778	-0.000000	-0.272074	2.686498	-0.000000	1.000000	1.000000	NaN	0.009255	0.000123	-0.000000	0.019523	2.978095	-0.000000	0.005419	0.000000	-2.408815	0.000000	-5.834436	-43.378149	-Inf	-15.588692	153.924976	-0.000000
2.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009547	8.056333E-5	0.000000	3.128651	2.000118	0.000000	0.005779	0.000000	-2.508509	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
2.090909	1.559598	0.005624	-0.000000	-0.117779	-2.091908	-0.000000	1.000000	1.000000	NaN	0.025799	9.304200E-5	0.000000	2.744783	0.770654	0.000000	0.006174	0.000000	-2.597290	0.000000	3.860251	-44.998393	-Inf	-6.748248	-119.857506	-0.000000
2.181818	1.275366	0.004567	-0.000000	-0.147620	-2.581209	-0.000000	1.000000	1.000000	NaN	0.038799	0.000139	0.000000	2.429629	-0.003961	0.000000	0.006348	-0.000000	-2.647319	-0.000000	2.112700	-46.807689	-Inf	-8.457990	-147.892393	-0.000000
2.272727	1.162354	0.004421	-0.000000	-0.162268	-2.830981	-0.000000	1.000000	1.000000	NaN	0.047453	0.000180	0.000000	2.129666	-0.539046	0.000000	0.006242	-0.000000	-2.774852	-0.000000	1.306769	-47.089107	-Inf	-9.297286	-162.203270	-0.000000
2.363636	1.089575	0.004345	-0.000000	-0.179506	-2.994816	-0.000000	1.000000	1.000000	NaN	0.051480	0.000205	0.000000	1.827115	-0.988195	0.000000	0.006216	-0.000000	-2.838770	-0.000000	0.745144	-47.240053	-Inf	-10.284931	-171.590318	-0.000000
2.454545	1.032850	0.004247	-0.000000	-0.195851	-3.118534	-0.000000	1.000000	1.000000	NaN	0.051135	0.000210	0.000000	1.525456	-1.397227	0.000000	0.005754	0.000000	-2.881582	0.000000	0.280747	-47.437919	-Inf	-11.221454	-178.678848	-0.000000
2.545455	0.975972	0.004127	-0.000000	-0.207161	3.064761	-0.000000	1.000000	1.000000	NaN	0.046594	0.000197	-0.000000	1.228832	-1.782431	-0.000000	0.005213	-0.000000	-2.998344	-0.000000	-0.211250	-47.686688	-Inf	-11.869448	175.597847	-0.000000
2.636364	0.903775	0.004014	-0.000000	-0.227084	2.979373	-0.000000	1.000000	1.000000	NaN	0.038284	0.000170	-0.000000	0.923596	-2.153133	-0.000000	0.004672	-0.000000	-2.951651	-0.000000	-0.878798	-47.928815	-Inf	-13.010940	170.705478	-0.000000
2.727273	0.809229	0.003964	-0.000000	-0.250761	2.895072	-0.000000	1.000000	1.000000	NaN	0.027531	0.000135	-0.000000	0.614605	-2.522747	-0.000000	0.003968	0.000000	-2.948639	0.000000	-1.838570	-48.036752	-Inf	-14.367534	165.875427	-0.000000
2.818182	0.638869	0.004117	0.000000	-0.290234	2.777906	0.000000	1.000000	1.000000	NaN	0.015047	9.696927E-5	0.000000	0.289819	-2.925227	0.000000	0.003608	0.000000	-2.819103	0.000000	-3.891764	-47.708101	-Inf	-16.629157	159.162285	0.000000
2.909091	0.205215	0.005175	0.000000	-0.696303	2.521608	0.000000	1.000000	1.000000	NaN	0.002440	6.152855E-5	0.000000	-0.401564	2.816347	0.000000	0.003271	0.000000	-2.669161	0.000000	-13.755801	-45.722056	-Inf	-39.895196	144.477512	0.000000
3.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.010254	4.014299E-5	0.000000	3.021512	1.824949	0.000000	0.003181	0.000000	-2.412124	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
3.090909	1.861327	0.004799	-0.000000	-0.214277	-2.182291	-0.000000	1.000000	1.000000	NaN	0.020829	5.370812E-5	0.000000	2.651427	0.683413	0.000000	0.003972	0.000000	-2.249868	0.000000	5.396453	-46.376227	-Inf	-12.277165	-125.036070	-0.000000
3.181818	1.404732	0.004135	-0.000000	-0.242477	-2.546390	-0.000000	1.000000	1.000000	NaN	0.029304	8.626704E-5	0.000000	2.337913	0.034000	0.000000	0.004520	-0.000000	-2.131423	-0.000000	2.951869	-47.669790	-Inf	-13.892932	-145.897410	-0.000000
3.272727	1.222969	0.004243	-0.000000	-0.258471	-2.727526	-0.000000	1.000000	1.000000	NaN	0.034672	0.000120	0.000000	2.036606	-0.432450	0.000000	0.005546	-0.000000	-2.184319	-0.000000	1.748307	-47.445994	-Inf	-14.809278	-156.275714	-0.000000
3.363636	1.118026	0.004478	-0.000000	-0.276728	-2.863630	-0.000000	1.000000	1.000000	NaN	0.037120	0.000149	0.000000	1.733035	-0.853867	0.000000	0.005886	-0.000000	-2.153882	-0.000000	0.969040	-46.977571	-Inf	-15.855333	-164.073906	-0.000000
3.454545	1.024149	0.004736	-0.000000	-0.291833	-2.995117	-0.000000	1.000000	1.000000	NaN	0.036027	0.000167	0.000000	1.432616	-1.270668	0.000000	0.007074	0.000000	-2.194153	0.000000	0.207259	-46.492514	-Inf	-16.720801	-171.607551	-0.000000
3.545455	0.936552	0.004983	0.000000	-0.304711	-3.138434	0.000000	1.000000	1.000000	NaN	0.032101	0.000171	0.000000	1.134424	-1.699299	0.000000	0.007591	0.000000	-2.311713	0.000000	-0.569360	-46.050525	-Inf	-17.458648	-179.818999	0.000000
3.636364	0.834734	0.005222	0.000000	-0.323922	2.976563	0.000000	1.000000	1.000000	NaN	0.025636	0.000160	0.000000	0.829899	-2.152801	0.000000	0.008239	0.000000	-2.376660	0.000000	-1.569034	-45.643329	-Inf	-18.559359	170.544520	0.000000
3.727273	0.702897	0.005514	0.000000	-0.357756	2.762368	0.000000	1.000000	1.000000	NaN	0.017498	0.000137	0.000000	0.510752	-2.652309	0.000000	0.007872	0.000000	-2.481161	0.000000	-3.062161	-45.169907	-Inf	-20.497894	158.272055	0.000000
3.818182	0.463666	0.006148	0.000000	-0.419431	2.455441	0.000000	1.000000	1.000000	NaN	0.008060	0.000107	0.000000	0.163763	3.038635	0.000000	0.008503	0.000000	-2.504182	0.000000	-6.675899	-44.224914	-Inf	-24.031637	140.686430	0.000000
3.909091	0.186946	0.009009	0.000000	-2.993458	1.959229	0.000000	1.000000	1.000000	NaN	0.001654	7.971769E-5	0.000000	-2.695578	2.257109	0.000000	0.008370	0.000000	-2.644366	0.000000	-14.565656	-40.906223	-Inf	-171.512538	112.255574	0.000000
4.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.010543	7.207581E-5	0.000000	2.875567	1.265452	0.000000	0.008186	0.000000	-2.692042	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
4.090909	2.162637	0.010328	-0.000000	-0.321438	-2.477492	-0.000000	1.000000	1.000000	NaN	0.018285	8.732475E-5	0.000000	2.547407	0.391353	0.000000	0.007743	0.000000	-2.758382	0.000000	6.699672	-39.719710	-Inf	-18.417046	-141.949858	-0.000000
4.181818	1.520153	0.006875	-0.000000	-0.347689	-2.829041	-0.000000	1.000000	1.000000	NaN	0.024129	0.000109	0.000000	2.235843	-0.245510	0.000000	0.007457	-0.000000	-2.764864	-0.000000	3.637748	-43.253940	-Inf	-19.921091	-162.092125	-0.000000
4.272727	1.270540	0.005810	-0.000000	-0.363660	-3.048576	-0.000000	1.000000	1.000000	NaN	0.027591	0.000126	0.000000	1.934558	-0.750358	0.000000	0.007174	-0.000000	-2.820644	-0.000000	2.079767	-44.717079	-Inf	-20.836176	-174.670547	-0.000000
4.363636	1.118733	0.005251	-0.000000	-0.378280	3.078826	-0.000000	1.000000	1.000000	NaN	0.028632	0.000134	0.000000	1.634624	-1.191456	0.000000	0.006647	-0.000000	-2.820854	-0.000000	0.974527	-45.595403	-Inf	-21.673835	176.403715	-0.000000
4.454545	0.997178	0.004880	-0.000000	-0.392661	2.952788	-0.000000	1.000000	1.000000	NaN	0.027204	0.000133	0.000000	1.334929	-1.602807	0.000000	0.006352	0.000000	-2.792488	0.000000	-0.024545	-46.231717	-Inf	-22.497844	169.182277	-0.000000
4.545455	0.881838	0.004608	0.000000	-0.406680	2.833821	0.000000	1.000000	1.000000	NaN	0.023576	0.000123	0.000000	1.035597	-2.007087	0.000000	0.006089	0.000000	-2.763692	0.000000	-1.092224	-46.729563	-Inf	-23.301024	162.366002	0.000000
4.636364	0.751134	0.004404	0.000000	-0.422562	2.698371	0.000000	1.000000	1.000000	NaN	0.018093	0.000106	0.000000	0.734401	-2.427852	0.000000	0.005971	0.000000	-2.728959	0.000000	-2.485649	-47.122086	-Inf	-24.211033	154.605257	0.000000
4.727273	0.572429	0.004277	0.000000	-0.445832	2.509297	0.000000	1.000000	1.000000	NaN	0.011236	8.394833E-5	0.000000	0.425817	-2.902239	0.000000	0.006166	0.000000	-2.676385	0.000000	-4.845569	-47.377297	-Inf	-25.544283	143.772134	0.000000
4.818182	0.273882	0.004393	0.000000	-0.528921	2.186125	0.000000	1.000000	1.000000	NaN	0.003773	6.051527E-5	0.000000	0.057414	2.772461	0.000000	0.006158	0.000000	-2.673228	0.000000	-11.248730	-47.145419	-Inf	-30.304951	125.255756	0.000000
4.909091	0.536035	0.006305	0.000000	2.791620	1.571684	0.000000	1.000000	1.000000	NaN	0.003777	4.442644E-5	0.000000	3.092641	1.872706	0.000000	0.006624	0.000000	-2.692053	0.000000	-5.416143	-44.006108	-Inf	159.948023	90.050851	0.000000
5.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.010725	4.812285E-5	0.000000	2.743187	0.813861	0.000000	0.006339	0.000000	-2.718724	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
5.090909	2.416385	0.009622	0.000000	-0.445740	-2.826674	0.000000	1.000000	1.000000	NaN	0.016418	6.537597E-5	-0.000000	2.426246	0.045313	-0.000000	0.006802	0.000000	-2.749969	0.000000	7.663321	-40.334715	-Inf	-25.539046	-161.956496	0.000000
5.181818	1.601091	0.006429	0.000000	-0.461582	-3.095506	0.000000	1.000000	1.000000	NaN	0.020510	8.235141E-5	-0.000000	2.125091	-0.508832	-0.000000	0.006755	0.000000	-2.854485	0.000000	4.088321	-43.837370	-Inf	-26.446722	-177.359404	0.000000
5.272727	1.295047	0.005264	0.000000	-0.474002	3.013076	0.000000	1.000000	1.000000	NaN	0.022790	9.263517E-5	-0.000000	1.827357	-0.968750	-0.000000	0.006351	0.000000	-2.921508	0.000000	2.245708	-45.573605	-Inf	-27.158335	172.636527	0.000000
5.363636	1.105958	0.004515	0.000000	-0.481512	2.889130	0.000000	1.000000	1.000000	NaN	0.023028	9.401149E-5	-0.000000	1.534534	-1.378010	-0.000000	0.005678	-0.000000	-3.080727	-0.000000	0.874775	-46.906794	-Inf	-27.588577	165.534929	0.000000
5.454545	0.950915	0.003896	0.000000	-0.496625	2.805116	0.000000	1.000000	1.000000	NaN	0.021186	8.679677E-5	-0.000000	1.234107	-1.747337	-0.000000	0.005109	-0.000000	-3.071347	-0.000000	-0.437162	-48.188193	-Inf	-28.454514	160.721320	0.000000
5.545455	0.808359	0.003344	-0.000000	-0.499770	2.766209	-0.000000	1.000000	1.000000	NaN	0.017715	7.329099E-5	-0.000000	0.945649	-2.071558	-0.000000	0.004240	-0.000000	2.990019	-0.000000	-1.847920	-49.513695	-Inf	-28.634693	158.492095	-0.000000
5.636364	0.645229	0.002885	-0.000000	-0.510259	2.787273	-0.000000	1.000000	1.000000	NaN	0.012785	5.716180E-5	-0.000000	0.649845	-2.335808	-0.000000	0.003038	0.000000	2.926486	0.000000	-3.805725	-50.797545	-Inf	-29.235713	159.698973	-0.000000
5.727273	0.431418	0.002612	-0.000000	-0.522377	2.877985	-0.000000	1.000000	1.000000	NaN	0.006989	4.230987E-5	-0.000000	0.352414	-2.530409	-0.000000	0.001663	0.000000	2.822325	0.000000	-7.302043	-51.662109	-Inf	-29.930002	164.896418	-0.000000
5.818182	0.067874	0.002702	-0.000000	-0.460463	2.994914	-0.000000	1.000000	1.000000	NaN	0.000774	3.082779E-5	-0.000000	0.129014	-2.698794	-0.000000	0.000252	0.000000	3.104520	0.000000	-23.365899	-51.365940	-Inf	-26.382604	171.595939	-0.000000
5.909091	0.892173	0.003642	-0.000000	2.552521	2.981713	-0.000000	1.000000	1.000000	NaN	0.005223	2.131770E-5	-0.000000	2.856684	-2.997309	-0.000000	0.001443	0.000000	-0.714491	0.000000	-0.991023	-48.773895	-Inf	146.248672	170.839565	-0.000000
6.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.010641	1.298468E-5	-0.000000	2.591152	2.435490	-0.000000	0.002866	0.000000	-0.803854	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
6.090909	2.621216	0.003413	0.000000	-0.575943	-1.890292	0.000000	1.000000	1.000000	NaN	0.014886	1.938086E-5	-0.000000	2.299186	0.984836	-0.000000	0.004716	0.000000	-0.934728	0.000000	8.370057	-49.338043	-Inf	-32.999086	-108.305770	0.000000
6.181818	1.659200	0.003703	0.000000	-0.582620	-2.329146	0.000000	1.000000	1.000000	NaN	0.017816	3.975884E-5	-0.000000	2.007195	0.260669	-0.000000	0.006120	0.000000	-1.006568	0.000000	4.397973	-48.629598	-Inf	-33.381657	-133.450217	0.000000
6.272727	1.286348	0.004278	0.000000	-0.583448	-2.549093	0.000000	1.000000	1.000000	NaN	0.019028	6.327873E-5	-0.000000	1.721053	-0.244592	-0.000000	0.007862	0.000000	-1.183192	0.000000	2.187170	-47.375711	-Inf	-33.429122	-146.052290	0.000000
6.363636	1.060796	0.004827	0.000000	-0.585414	-2.727101	0.000000	1.000000	1.000000	NaN	0.018617	8.471852E-5	-0.000000	1.433774	-0.707914	-0.000000	0.009073	-0.000000	-1.336329	-0.000000	0.512634	-46.326093	-Inf	-33.541737	-156.251378	0.000000
6.454545	0.884135	0.005314	0.000000	-0.591176	-2.900532	0.000000	1.000000	1.000000	NaN	0.016647	0.000100	-0.000000	1.142698	-1.166658	-0.000000	0.009871	-0.000000	-1.402451	-0.000000	-1.069628	-45.492038	-Inf	-33.871870	-166.188238	0.000000
6.545455	0.717733	0.005737	-0.000000	-0.585666	-3.082871	-0.000000	1.000000	1.000000	NaN	0.013326	0.000107	-0.000000	0.862894	-1.634312	-0.000000	0.010682	-0.000000	-1.566955	-0.000000	-2.880736	-44.826089	-Inf	-33.556194	-176.635518	-0.000000
6.636364	0.528838	0.006133	-0.000000	-0.565864	2.998103	-0.000000	1.000000	1.000000	NaN	0.008900	0.000103	-0.000000	0.597382	-2.121837	-0.000000	0.011552	0.000000	-1.652745	0.000000	-5.533547	-44.247246	-Inf	-32.421603	171.778626	-0.000000
6.727273	0.286065	0.006620	-0.000000	-0.485158	2.758669	-0.000000	1.000000	1.000000	NaN	0.003946	9.131532E-5	-0.000000	0.392775	-2.646584	-0.000000	0.011249	0.000000	-1.770767	0.000000	-10.870710	-43.582425	-Inf	-27.797479	158.060095	-0.000000
6.818182	0.145033	0.007639	-0.000000	1.989004	2.447967	-0.000000	1.000000	1.000000	NaN	0.001412	7.437250E-5	-0.000000	2.581623	3.040585	-0.000000	0.011435	0.000000	-1.894916	0.000000	-16.770658	-42.339095	-Inf	113.961528	140.258149	-0.000000
6.909091	1.234696	0.011668	-0.000000	2.374439	2.008365	-0.000000	1.000000	1.000000	NaN	0.006182	5.841546E-5	-0.000000	2.681744	2.315670	-0.000000	0.010815	0.000000	-1.939908	0.000000	1.831203	-38.660323	-Inf	136.045330	115.070854	-0.000000
7.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.010299	5.123985E-5	-0.000000	2.442851	1.452452	-0.000000	0.009690	0.000000	-2.064753	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
7.090909	2.757139	0.011410	0.000000	-0.710604	-2.239629	0.000000	1.000000	1.000000	NaN	0.013450	5.566234E-5	-0.000000	2.167666	0.638641	-0.000000	0.008722	0.000000	-2.040886	0.000000	8.809173	-38.854066	-Inf	-40.714612	-128.321297	0.000000
7.181818	1.662013	0.007115	0.000000	-0.701763	-2.578103	0.000000	1.000000	1.000000	NaN	0.015362	6.575912E-5	-0.000000	1.891193	0.014853	-0.000000	0.007468	0.000000	-2.012053	0.000000	4.412689	-42.956979	-Inf	-40.208051	-147.714419	0.000000
7.272727	1.250854	0.005974	0.000000	-0.691783	-2.769859	0.000000	1.000000	1.000000	NaN	0.015959	7.622580E-5	-0.000000	1.615860	-0.462216	-0.000000	0.005917	0.000000	-1.862684	0.000000	1.944133	-44.474202	-Inf	-39.636238	-158.701216	0.000000
7.363636	0.995911	0.005643	0.000000	-0.682334	-2.881970	0.000000	1.000000	1.000000	NaN	0.015105	8.558887E-5	-0.000000	1.339995	-0.859641	-0.000000	0.005727	-0.000000	-1.532282	-0.000000	-0.035592	-44.969770	-Inf	-39.094834	-165.124738	0.000000
7.454545	0.799177	0.005757	0.000000	-0.669309	-2.965968	0.000000	1.000000	1.000000	NaN	0.013029	9.386282E-5	-0.000000	1.067706	-1.228953	-0.000000	0.006177	-0.000000	-1.167342	-0.000000	-1.947143	-44.795510	-Inf	-38.348593	-169.937446	0.000000
7.545455	0.611206	0.006247	-0.000000	-0.629293	-3.061786	-0.000000	1.000000	1.000000	NaN	0.009844	0.000101	-0.000000	0.822408	-1.610084	-0.000000	0.009162	0.000000	-0.999138	0.000000	-4.276252	-44.086516	-Inf	-36.055831	-175.427403	-0.000000
7.636364	0.413316	0.007152	-0.000000	-0.554365	3.084586	-0.000000	1.000000	1.000000	NaN	0.006045	0.000105	-0.000000	0.612023	-2.032212	-0.000000	0.010816	0.000000	-0.954428	0.000000	-7.674346	-42.911146	-Inf	-31.762783	176.733733	-0.000000
7.727273	0.171540	0.008720	-0.000000	-0.121362	2.884902	-0.000000	1.000000	1.000000	NaN	0.002060	0.000105	-0.000000	0.759712	-2.517209	-0.000000	0.013899	0.000000	-0.929772	0.000000	-15.312675	-41.189681	-Inf	-6.953550	165.292732	-0.000000
7.818182	0.336006	0.011950	-0.000000	1.938522	2.601968	-0.000000	1.000000	1.000000	NaN	0.002853	0.000101	-0.000000	2.534283	-3.085458	-0.000000	0.016580	0.000000	-0.990666	0.000000	-9.473072	-38.452963	-Inf	111.069149	149.081757	-0.000000
7.909091	1.503456	0.022446	-0.000000	2.191123	2.220706	-0.000000	1.000000	1.000000	NaN	0.006576	9.817069E-5	-0.000000	2.501569	2.531152	-0.000000	0.021080	0.000000	-1.016502	0.000000	3.541815	-32.977341	-Inf	125.542074	127.237069	-0.000000
8.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009707	0.000100	-0.000000	2.296278	1.785726	-0.000000	0.022453	0.000000	-1.214268	0.000000	NaN	NaN	NaN	NaN	NaN	NaN
8.090909	2.818306	0.026167	0.000000	-0.838477	-1.845901	0.000000	1.000000	1.000000	NaN	0.012049	0.000112	-0.000000	2.042935	1.035511	-0.000000	0.024362	0.000000	-1.184545	0.000000	8.999764	-31.645039	-Inf	-48.041181	-105.762309	0.000000
8.181818	1.631633	0.016075	0.000000	-0.811219	-2.250151	0.000000	1.000000	1.000000	NaN	0.013238	0.000130	-0.000000	1.784879	0.345947	-0.000000	0.026547	0.000000	-1.307067	0.000000	4.252449	-35.877172	-Inf	-46.479445	-128.924160	0.000000
